Job Title,Company Name,Study Level,Experience Level,Contract Type,Region,Skills,Posting Date,Job Link,Disponibilité,Langues,Salary,Mobility
Marketing Manager,Reed-Villarreal,Doctorat,Plus que 10 ans,Alternance,Kairouan,"Data Analysis, Java, Communication, Project Management",2026-08-11,https://fakejobsite.com/job/787,Immediate,"French, English, Arabic",2115,Remote
Data Scientist,Nichols and Sons,Bac,Entre 2 et 5 ans,Stage-PFE,Monastir,"Communication, Java, Leadership, Machine Learning, Data Analysis",2025-06-10,https://fakejobsite.com/job/788,In 3 months,"Arabic, French",1257,On-site
Nurse,Nichols and Sons,et plus,Débutant < 2 ans,Indépendant-Freelance,Abidjan,"Data Analysis, Project Management, Leadership",2026-03-28,https://fakejobsite.com/job/789,In 1 month,"French, Arabic",1113,On-site
Project Manager,Mccoy Ltd,Primaire,Moins d'un an,Alternance,Sidi Bouzid,"Data Analysis, Java, Communication, Python",2025-07-06,https://fakejobsite.com/job/790,In 3 months,French,919,Hybrid
Project Manager,Watson LLC,Bac+1,"Etudiant, jeune diplômé - Débutant < 2 ans",Alternance,Médenine,"Python, Java, Machine Learning, Data Analysis, SQL",2026-04-12,https://fakejobsite.com/job/791,In 3 months,"English, Arabic, French",938,On-site
Accountant,"Craig, Morrow and Edwards",Bac+4,Plus que 10 ans,Alternance,Le Kef,"Leadership, Java",2024-02-25,https://fakejobsite.com/job/792,In 1 month,Arabic,456,Remote
Teacher,Copeland-Brown,Formations professionnelles,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,Statutaire,Siliana,"Java, Leadership, Data Analysis, Communication",2025-12-16,https://fakejobsite.com/job/793,In 1 month,French,1396,On-site
Data Scientist,"Craig, Morrow and Edwards",Bac+4,Entre 2 et 5 ans,Saisonnier,DAKAR,"Java, SQL, Communication",2025-11-12,https://fakejobsite.com/job/794,Immediate,"English, Arabic, French",1633,Remote
Accountant,Murphy-Jordan,Expert Recherche,"Etudiant, jeune diplômé et plus",Statutaire,Abidjan,"Leadership, Python, Data Analysis, Java",2024-07-09,https://fakejobsite.com/job/795,In 3 months,"English, Arabic",1346,Hybrid
Teacher,Thomas-Howard,Expert Recherche,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,Unspecified,Sousse,"Java, Data Analysis, SQL",2025-09-18,https://fakejobsite.com/job/796,In 1 month,"English, French, Arabic",1451,Remote
Teacher,Walker-Thomas,Doctorat,Aucune expérience,CDI,Tozeur,"Python, Leadership",2024-03-14,https://fakejobsite.com/job/797,In 3 months,"French, Arabic, English",1020,On-site
Project Manager,Carroll-Davis,Doctorat,"Etudiant, jeune diplômé & Débutant < 2 ans",Unspecified,Le Kef,"Leadership, Communication, Project Management, Java, SQL",2026-06-19,https://fakejobsite.com/job/798,In 3 months,English,1673,Hybrid
Marketing Manager,"Anderson, Cunningham and Dunn",et plus,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Indépendant-Freelance,Nabeul,"SQL, Data Analysis, Machine Learning, Project Management, Python",2024-07-27,https://fakejobsite.com/job/799,In 1 month,"French, Arabic, English",1381,On-site
Software Engineer,Howard-Moss,Qualification avant bac,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,Statutaire,Kairouan,"Project Management, Java, Leadership, Python, Machine Learning",2026-08-03,https://fakejobsite.com/job/800,Immediate,"English, Arabic, French",664,Hybrid
Marketing Manager,Nichols and Sons,Bac+5,"Etudiant, jeune diplômé et plus",Stage,Médenine,"Python, Data Analysis, SQL, Leadership",2026-01-09,https://fakejobsite.com/job/801,In 3 months,Arabic,1563,Hybrid
Software Engineer,Watson LLC,Bac+5,"Etudiant, jeune diplômé - Débutant < 2 ans",Temps partiel,International,"Communication, Java",2025-10-31,https://fakejobsite.com/job/802,In 1 month,"English, French, Arabic",1340,On-site
Nurse,"Palmer, Howard and Cook",Qualification avant bac,"Etudiant, jeune diplômé & Débutant < 2 ans",Saisonnier,International,"Data Analysis, Communication, Python, Machine Learning, SQL",2024-08-13,https://fakejobsite.com/job/803,Immediate,"French, Arabic",1128,On-site
Project Manager,"Craig, Morrow and Edwards",Primaire,Entre 2 et 5 ans,Intérim,Le Kef,"Leadership, Communication, Python, Project Management",2024-03-30,https://fakejobsite.com/job/804,In 3 months,Arabic,1214,Hybrid
Teacher,Nichols and Sons,Bac+5,Expérience entre 2 ans et 5 ans,Temps partiel,Monastir,"SQL, Java, Python",2026-03-31,https://fakejobsite.com/job/805,In 1 month,"French, English",1642,Hybrid
Data Scientist,Copeland-Brown,et plus,Aucune expérience,Saisonnier,Kairouan,"Communication, Java",2026-05-25,https://fakejobsite.com/job/806,In 3 months,French,859,On-site
Software Engineer,"Palmer, Howard and Cook",Formations professionnelles,Expérience > 10 ans,SIVP,Gafsa,"SQL, Communication, Machine Learning",2024-04-12,https://fakejobsite.com/job/807,In 1 month,"Arabic, English",1569,Remote
Marketing Manager,Watson LLC,Formations professionnelles,Entre 5 et 10 ans,SIVP,Gabes,"Machine Learning, Data Analysis, Java, Python",2025-06-01,https://fakejobsite.com/job/808,In 1 month,English,1342,On-site
Teacher,Walker-Thomas,Bac+1,Plus que 10 ans,Alternance,Ariana,"SQL, Machine Learning",2026-01-05,https://fakejobsite.com/job/809,In 3 months,French,1204,Hybrid
Software Engineer,Thomas-Howard,Bac+1,Plus que 10 ans,Unspecified,Sidi Bouzid,"Data Analysis, Python, Leadership, SQL, Project Management",2024-06-28,https://fakejobsite.com/job/810,In 3 months,"English, French, Arabic",1155,On-site
Software Engineer,Jackson-Richards,Formations professionnelles,"Etudiant, jeune diplômé - Débutant < 2 ans",Saisonnier,Sfax,"Machine Learning, SQL",2024-09-26,https://fakejobsite.com/job/811,In 1 month,"French, English",782,Remote
Software Engineer,Nichols and Sons,Bac+4,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,Intérim,International,"Project Management, Python, SQL, Java, Machine Learning",2025-07-26,https://fakejobsite.com/job/812,Immediate,"French, English, Arabic",1105,On-site
Data Scientist,"Giles, Nelson and Davis",Bac+3,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,Saisonnier,Ben Arous,"Java, Project Management, Python, Data Analysis",2024-01-01,https://fakejobsite.com/job/813,In 3 months,English,1457,Hybrid
Project Manager,Bradley-Charles,Qualification avant bac,Entre 2 et 5 ans,CDI,Ariana,"Leadership, Project Management, Communication, Data Analysis, Python",2025-09-08,https://fakejobsite.com/job/814,In 1 month,French,1109,On-site
Data Scientist,"Palmer, Howard and Cook",Bac+1,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,Temps partiel,International,"Data Analysis, Leadership, Project Management, SQL, Java",2024-02-12,https://fakejobsite.com/job/815,In 1 month,"Arabic, French, English",1264,Hybrid
Accountant,Reed-Villarreal,Bac+2,Moins d'un an,CDI,Tataouine,"Python, Data Analysis, Project Management, Communication, SQL",2025-08-16,https://fakejobsite.com/job/816,Immediate,French,1541,Hybrid
Teacher,Mccoy Ltd,Doctorat,"Etudiant, jeune diplômé",Intérim,Gafsa,"Machine Learning, Leadership, Python",2024-10-13,https://fakejobsite.com/job/817,Immediate,"English, Arabic",1903,On-site
Project Manager,Bradley-Charles,Expert Recherche,Expérience > 10 ans,Saisonnier,Ben Arous,"Java, Python, Communication",2024-02-01,https://fakejobsite.com/job/818,Immediate,English,2358,Hybrid
Project Manager,Walker-Thomas,et plus,Expérience entre 2 ans et 5 ans et plus,Stage-PFE,Kairouan,"SQL, Leadership, Machine Learning, Java",2024-11-09,https://fakejobsite.com/job/819,In 3 months,English,972,Hybrid
Project Manager,"Atkins, Perkins and Christian",Formations professionnelles,Aucune expérience,Unspecified,Gafsa,"SQL, Leadership",2025-05-29,https://fakejobsite.com/job/820,In 1 month,"French, Arabic, English",369,Remote
Marketing Manager,Reed-Villarreal,Bac+5,Moins d'un an,CDI,Médenine,"Leadership, Machine Learning, Java, Project Management, Data Analysis",2025-08-05,https://fakejobsite.com/job/821,In 1 month,English,1375,Remote
Project Manager,Nichols and Sons,Qualification avant bac,Entre 1 et 2 ans,CDI,Siliana,"SQL, Leadership",2025-10-24,https://fakejobsite.com/job/822,In 1 month,"English, French, Arabic",1018,Remote
Data Scientist,"Craig, Morrow and Edwards",Bac+4,Expérience entre 5 ans et 10 ans,CDD,Siliana,"Data Analysis, Python",2025-11-11,https://fakejobsite.com/job/823,Immediate,"English, French",1976,Remote
Project Manager,Walker-Thomas,Formations professionnelles,Expérience entre 2 ans et 5 ans et plus,Saisonnier,Gabes,"Data Analysis, Java, SQL, Communication, Machine Learning",2024-06-17,https://fakejobsite.com/job/824,In 1 month,"English, French, Arabic",1061,Hybrid
Nurse,Thomas-Howard,Bac,"Etudiant, jeune diplômé - Débutant < 2 ans",Unspecified,Tozeur,"SQL, Python",2026-04-16,https://fakejobsite.com/job/825,In 3 months,"English, French",1070,On-site
Teacher,Jackson-Richards,Expert Recherche,Expérience > 10 ans,CDI,Ben Arous,"Project Management, SQL, Communication, Java, Data Analysis",2025-06-29,https://fakejobsite.com/job/826,Immediate,"French, Arabic, English",1375,Hybrid
Project Manager,"Thompson, Wheeler and Dunn",Bac+2,"Etudiant, jeune diplômé",Statutaire,Bizerte,"Java, Python, Project Management, Machine Learning",2026-08-02,https://fakejobsite.com/job/827,Immediate,French,865,Hybrid
Teacher,Nichols and Sons,Bac+5,Expérience > 10 ans,Indépendant-Freelance,Le Kef,"Communication, SQL, Data Analysis, Machine Learning, Project Management",2025-08-01,https://fakejobsite.com/job/828,Immediate,"Arabic, French",2377,Hybrid
Nurse,Jackson-Richards,Bac+2,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Saisonnier,Gabes,"SQL, Python",2024-03-19,https://fakejobsite.com/job/829,Immediate,"Arabic, English",1528,On-site
Nurse,"Giles, Nelson and Davis",Doctorat,Entre 1 et 2 ans,SIVP,Sidi Bouzid,"Data Analysis, Java, Machine Learning, Communication, Python",2025-06-30,https://fakejobsite.com/job/830,In 3 months,"Arabic, French",1505,Remote
Teacher,Goodwin Group,Formations professionnelles,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,CDD,International,"Java, SQL",2024-06-02,https://fakejobsite.com/job/831,In 1 month,"English, French",1181,Hybrid
Software Engineer,Copeland-Brown,Doctorat,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,CDI,Kairouan,"Communication, Project Management, Data Analysis, SQL",2024-11-29,https://fakejobsite.com/job/832,In 3 months,Arabic,1873,Hybrid
Accountant,Thomas-Howard,et plus,Expérience entre 2 ans et 5 ans,CDD,Bizerte,"Leadership, Python, Java, Data Analysis, Project Management",2025-12-20,https://fakejobsite.com/job/833,In 1 month,Arabic,1076,Remote
Marketing Manager,Goodwin Group,Primaire,Débutant < 2 ans et plus,SIVP,Tataouine,"SQL, Python, Project Management",2025-09-22,https://fakejobsite.com/job/834,In 3 months,"English, French, Arabic",1191,Hybrid
Software Engineer,Nichols and Sons,Bac+4,Moins d'un an,Intérim,Le Kef,"Project Management, Python, Communication, Leadership",2026-03-16,https://fakejobsite.com/job/835,Immediate,"English, French",1006,On-site
Software Engineer,Copeland-Brown,Expert Recherche,Expérience > 10 ans,Intérim,Gafsa,"Communication, Python, Data Analysis, Leadership",2025-08-21,https://fakejobsite.com/job/836,Immediate,"French, Arabic, English",2764,Hybrid
Data Scientist,"Thompson, Wheeler and Dunn",Secondaire,Expérience > 10 ans,Temps partiel,Monastir,"Machine Learning, SQL, Project Management, Python",2025-08-31,https://fakejobsite.com/job/837,In 3 months,"English, French, Arabic",1706,Hybrid
Marketing Manager,"Palmer, Howard and Cook",Secondaire,Débutant < 2 ans,Saisonnier,Ariana,"Data Analysis, Leadership, Communication",2026-04-24,https://fakejobsite.com/job/838,In 3 months,"Arabic, French, English",939,Remote
Marketing Manager,Howard-Moss,Expert Recherche,"Etudiant, jeune diplômé & Débutant < 2 ans",SIVP,Gafsa,"Communication, Data Analysis, Leadership, Project Management, Python",2024-05-09,https://fakejobsite.com/job/839,In 1 month,"French, English",1266,Hybrid
Software Engineer,Walker-Thomas,Bac,"Etudiant, jeune diplômé et plus",Fonction publique,TRIPOLI,"Leadership, Java, Project Management",2026-04-08,https://fakejobsite.com/job/840,In 3 months,English,1340,Hybrid
Project Manager,Jackson-Richards,et plus,Expérience entre 2 ans et 5 ans,Temps partiel,Bizerte,"Communication, SQL, Python, Machine Learning, Java",2024-03-09,https://fakejobsite.com/job/841,In 3 months,"English, French, Arabic",1945,On-site
Data Scientist,Walker-Thomas,Bac+4,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Fonction publique,Sousse,"Machine Learning, Communication",2024-07-03,https://fakejobsite.com/job/842,In 1 month,"Arabic, English",932,Remote
Data Scientist,"Palmer, Howard and Cook",Bac+2,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Saisonnier,International,"Data Analysis, SQL, Machine Learning, Communication, Python",2026-06-28,https://fakejobsite.com/job/843,In 1 month,"French, English, Arabic",1015,Remote
Nurse,Copeland-Brown,Bac,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Alternance,Gabes,"Project Management, SQL, Java",2026-06-29,https://fakejobsite.com/job/844,In 1 month,"Arabic, French",1215,On-site
Marketing Manager,Nichols and Sons,Bac+3,Débutant < 2 ans et plus,Unspecified,International,"Project Management, Python",2025-07-20,https://fakejobsite.com/job/845,In 3 months,"French, English, Arabic",1426,Hybrid
Software Engineer,Copeland-Brown,Expert Recherche,Expérience > 10 ans,CDD,Gafsa,"Python, Data Analysis, Communication, Java, SQL",2025-09-12,https://fakejobsite.com/job/846,In 1 month,"Arabic, English, French",2016,Remote
Nurse,Howard-Moss,Bac+2,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,CDD,TRIPOLI,"Leadership, Machine Learning, Project Management, Python",2025-07-01,https://fakejobsite.com/job/847,Immediate,English,391,Remote
Teacher,Thomas-Howard,Secondaire,"Etudiant, jeune diplômé",Unspecified,DAKAR,"Project Management, Data Analysis",2026-05-07,https://fakejobsite.com/job/848,Immediate,"English, French",1439,Hybrid
Accountant,Jackson-Richards,Bac+1,Expérience entre 2 ans et 5 ans,Unspecified,Gafsa,"Leadership, Java, Project Management, Machine Learning, Data Analysis",2026-03-04,https://fakejobsite.com/job/849,Immediate,"English, French",1548,Hybrid
Data Scientist,"Palmer, Howard and Cook",Qualification avant bac,Entre 1 et 2 ans,Intérim,Monastir,"Data Analysis, SQL, Leadership, Python",2024-01-27,https://fakejobsite.com/job/850,In 3 months,"Arabic, French, English",664,Remote
Teacher,Murphy-Jordan,Primaire,Expérience entre 2 ans et 5 ans et plus,Fonction publique,Tozeur,"Python, Project Management, Leadership, Java",2024-02-13,https://fakejobsite.com/job/851,Immediate,English,948,Hybrid
Teacher,"Anderson, Cunningham and Dunn",Secondaire,Débutant < 2 ans,Unspecified,Bizerte,"Project Management, Communication, Java",2026-07-13,https://fakejobsite.com/job/852,In 3 months,Arabic,1193,Remote
Project Manager,Reed-Villarreal,Bac+4,"Etudiant, jeune diplômé - Débutant < 2 ans",Statutaire,Tataouine,"Machine Learning, Communication, Project Management",2026-06-24,https://fakejobsite.com/job/853,In 3 months,Arabic,1608,Hybrid
Accountant,"Giles, Nelson and Davis",Doctorat,"Etudiant, jeune diplômé - Débutant < 2 ans",Stage,TRIPOLI,"Python, Project Management",2025-04-05,https://fakejobsite.com/job/854,Immediate,"Arabic, French",1868,Hybrid
Teacher,"Craig, Morrow and Edwards",Qualification avant bac,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Unspecified,TRIPOLI,"Data Analysis, Machine Learning, Python",2025-02-13,https://fakejobsite.com/job/855,In 1 month,"French, English, Arabic",1055,On-site
Teacher,Goodwin Group,Qualification avant bac,"Etudiant, jeune diplômé et plus",CDI,Nabeul,"Machine Learning, Leadership, Data Analysis",2026-06-10,https://fakejobsite.com/job/856,In 3 months,"Arabic, English",1120,Hybrid
Accountant,Watson LLC,Bac+1,Expérience entre 2 ans et 5 ans,CDI,Gabes,"SQL, Project Management, Data Analysis, Leadership",2024-10-05,https://fakejobsite.com/job/857,Immediate,"French, Arabic",1280,On-site
Accountant,Carroll-Davis,Primaire,"Etudiant, jeune diplômé & Débutant < 2 ans",CDI,Sfax,"Project Management, Leadership, Data Analysis, Machine Learning",2024-04-06,https://fakejobsite.com/job/858,In 3 months,"English, Arabic",1382,Hybrid
Teacher,Thomas-Howard,Formations professionnelles,Expérience entre 2 ans et 5 ans et plus,Intérim,Sidi Bouzid,"Java, Python, Machine Learning, Data Analysis, Communication",2024-02-14,https://fakejobsite.com/job/859,In 1 month,"Arabic, French",881,Remote
Accountant,Goodwin Group,Primaire,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,SIVP,Le Kef,"Java, Project Management, Python, Data Analysis",2024-07-29,https://fakejobsite.com/job/860,In 1 month,"Arabic, English",898,Remote
Teacher,"Thompson, Wheeler and Dunn",Bac+3,Entre 2 et 5 ans,Statutaire,Abidjan,"Communication, SQL, Data Analysis, Leadership",2026-08-27,https://fakejobsite.com/job/861,Immediate,"Arabic, English",1487,Hybrid
Teacher,"Thompson, Wheeler and Dunn",Bac+3,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,Stage-PFE,Bizerte,"Project Management, Java, Machine Learning, SQL",2024-02-27,https://fakejobsite.com/job/862,In 3 months,"Arabic, French, English",1197,Hybrid
Project Manager,Copeland-Brown,Bac+5,"Etudiant, jeune diplômé - Débutant < 2 ans",Fonction publique,Sidi Bouzid,"SQL, Communication",2025-05-15,https://fakejobsite.com/job/863,In 3 months,"French, Arabic",1878,Remote
Software Engineer,Nichols and Sons,Secondaire,Aucune expérience,Statutaire,Gabes,"Data Analysis, Communication, Python, Project Management",2026-01-20,https://fakejobsite.com/job/864,In 3 months,"French, English",745,Hybrid
Teacher,Reed-Villarreal,Secondaire,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,Temps partiel,Gafsa,"Machine Learning, Project Management, SQL, Communication",2025-03-13,https://fakejobsite.com/job/865,In 3 months,French,1086,On-site
Nurse,Watson LLC,Secondaire,Expérience entre 5 ans et 10 ans,Fonction publique,DAKAR,"Project Management, Data Analysis",2024-05-08,https://fakejobsite.com/job/866,Immediate,English,1304,On-site
Data Scientist,Carroll-Davis,Bac+5,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Statutaire,Tataouine,"Leadership, Communication, Data Analysis",2024-12-05,https://fakejobsite.com/job/867,In 1 month,Arabic,1432,On-site
Marketing Manager,"Atkins, Perkins and Christian",et plus,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,Stage,Sfax,"Data Analysis, SQL, Communication, Machine Learning",2026-03-10,https://fakejobsite.com/job/868,Immediate,English,730,On-site
Software Engineer,Reed-Villarreal,Bac,Débutant < 2 ans,Statutaire,Gafsa,"Machine Learning, Python, Project Management",2024-05-29,https://fakejobsite.com/job/869,In 3 months,French,821,On-site
Software Engineer,"Anderson, Cunningham and Dunn",Primaire,Débutant < 2 ans et plus,Statutaire,Médenine,"Machine Learning, Communication, Leadership",2026-04-17,https://fakejobsite.com/job/870,In 3 months,"Arabic, French, English",740,Hybrid
Software Engineer,Goodwin Group,Bac+1,Entre 2 et 5 ans,Statutaire,Sidi Bouzid,"Communication, Leadership, Python",2025-10-13,https://fakejobsite.com/job/871,In 1 month,"Arabic, French",1273,Hybrid
Project Manager,Watson LLC,Bac+4,Expérience entre 2 ans et 5 ans,CDD,Gabes,"Communication, Java, Leadership",2025-04-29,https://fakejobsite.com/job/872,In 3 months,"English, Arabic",1688,On-site
Teacher,Mccoy Ltd,Primaire,Expérience entre 5 ans et 10 ans,Alternance,Sidi Bouzid,"SQL, Leadership, Data Analysis, Communication",2024-03-21,https://fakejobsite.com/job/873,Immediate,"Arabic, French",1001,Hybrid
Project Manager,"Anderson, Cunningham and Dunn",Bac+3,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,Saisonnier,TRIPOLI,"Machine Learning, Project Management, Python, SQL",2024-05-04,https://fakejobsite.com/job/874,Immediate,"French, Arabic",1576,Hybrid
Teacher,Thomas-Howard,Qualification avant bac,Expérience entre 2 ans et 5 ans et plus,Temps partiel,TRIPOLI,"Java, Project Management",2025-03-09,https://fakejobsite.com/job/875,In 1 month,French,1724,On-site
Project Manager,Jackson-Richards,Bac+2,Expérience entre 2 ans et 5 ans et plus,Temps partiel,International,"Java, SQL, Communication",2024-01-10,https://fakejobsite.com/job/876,Immediate,"Arabic, English, French",1111,Hybrid
Project Manager,Copeland-Brown,Doctorat,Aucune expérience,CDD,Gabes,"Machine Learning, Project Management, Python, Java, Leadership",2024-01-02,https://fakejobsite.com/job/877,Immediate,"English, Arabic, French",1052,Hybrid
Data Scientist,Nichols and Sons,Bac+5,Débutant < 2 ans,Unspecified,Zaghouan,"Communication, Project Management, Machine Learning",2025-10-20,https://fakejobsite.com/job/878,Immediate,"Arabic, English, French",1878,Hybrid
Nurse,"Giles, Nelson and Davis",Expert Recherche,Entre 2 et 5 ans,SIVP,Ariana,"Data Analysis, Leadership, Communication, Java, Python",2025-08-30,https://fakejobsite.com/job/879,Immediate,"Arabic, French",1078,On-site
Project Manager,"Palmer, Howard and Cook",Bac+2,"Etudiant, jeune diplômé - Débutant < 2 ans",Saisonnier,DAKAR,"Communication, Leadership, Java, Data Analysis, Python",2026-06-12,https://fakejobsite.com/job/880,In 3 months,"French, English",1105,Hybrid
Data Scientist,"Atkins, Perkins and Christian",Bac+4,Entre 5 et 10 ans,Fonction publique,DAKAR,"Leadership, Data Analysis",2024-01-16,https://fakejobsite.com/job/881,Immediate,English,1259,Remote
Accountant,Durham LLC,Secondaire,"Etudiant, jeune diplômé & Débutant < 2 ans",SIVP,Nabeul,"Data Analysis, Machine Learning, Java",2025-08-12,https://fakejobsite.com/job/882,In 1 month,"English, French",1436,Remote
Nurse,Goodwin Group,Bac+3,Expérience entre 2 ans et 5 ans,Saisonnier,Nabeul,"Java, Leadership, Machine Learning, Project Management, Communication",2024-07-24,https://fakejobsite.com/job/883,In 1 month,English,1570,On-site
Project Manager,"Thompson, Wheeler and Dunn",Formations professionnelles,Débutant < 2 ans,Stage,TRIPOLI,"SQL, Project Management, Leadership, Python, Machine Learning",2025-03-27,https://fakejobsite.com/job/884,Immediate,"English, French",780,Remote
Marketing Manager,"Atkins, Perkins and Christian",Bac+3,"Etudiant, jeune diplômé et plus",Stage,International,"Communication, Python, Data Analysis",2026-03-24,https://fakejobsite.com/job/885,In 1 month,"French, English, Arabic",948,On-site
Software Engineer,"Craig, Morrow and Edwards",Bac+3,Entre 5 et 10 ans,Indépendant-Freelance,International,"Python, Communication, Leadership",2024-06-10,https://fakejobsite.com/job/886,Immediate,Arabic,1115,Remote
Accountant,"Atkins, Perkins and Christian",Secondaire,Moins d'un an,Unspecified,TRIPOLI,"Project Management, Communication, Data Analysis",2026-04-26,https://fakejobsite.com/job/887,In 1 month,"Arabic, French, English",848,Remote
Accountant,"Atkins, Perkins and Christian",Expert Recherche,Aucune expérience,Stage-PFE,Zaghouan,"Data Analysis, Python, Project Management, Machine Learning",2024-04-17,https://fakejobsite.com/job/888,In 1 month,French,1245,Remote
Data Scientist,"Anderson, Cunningham and Dunn",Bac+5,Entre 2 et 5 ans,Stage,Gabes,"Data Analysis, Python, SQL, Leadership",2024-11-22,https://fakejobsite.com/job/889,Immediate,English,1246,On-site
Accountant,Carroll-Davis,Bac+2,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Fonction publique,Abidjan,"Leadership, Communication, Machine Learning, SQL",2025-11-23,https://fakejobsite.com/job/890,Immediate,"French, English, Arabic",726,On-site
Nurse,"Atkins, Perkins and Christian",Secondaire,"Etudiant, jeune diplômé - Débutant < 2 ans",Alternance,Abidjan,"SQL, Communication, Java, Data Analysis",2025-01-25,https://fakejobsite.com/job/891,In 3 months,"French, Arabic",1413,Hybrid
Project Manager,Carroll-Davis,Bac+4,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,CDI,Bizerte,"Communication, SQL, Java, Leadership, Project Management",2025-06-18,https://fakejobsite.com/job/892,Immediate,"Arabic, French, English",1073,On-site
Project Manager,"Palmer, Howard and Cook",Bac+5,Aucune expérience,Indépendant-Freelance,TRIPOLI,"Project Management, Java",2025-11-29,https://fakejobsite.com/job/893,Immediate,"French, English",814,Remote
Marketing Manager,Howard-Moss,Bac+4,Expérience > 10 ans,CDI,Tataouine,"Project Management, Communication, Python",2026-06-07,https://fakejobsite.com/job/894,In 3 months,"Arabic, French",1745,Remote
Software Engineer,"Craig, Morrow and Edwards",Bac+5,Débutant < 2 ans et plus,Temps partiel,Médenine,"Java, Data Analysis, Communication",2026-08-23,https://fakejobsite.com/job/895,Immediate,"English, French, Arabic",1452,On-site
Data Scientist,Reed-Villarreal,Expert Recherche,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,Unspecified,Bizerte,"SQL, Communication",2024-06-19,https://fakejobsite.com/job/896,Immediate,"English, French",928,On-site
Software Engineer,Howard-Moss,Doctorat,Débutant < 2 ans,Statutaire,Sidi Bouzid,"Python, Machine Learning, Leadership, Communication",2025-12-04,https://fakejobsite.com/job/897,In 3 months,"English, French",1324,On-site
Accountant,Copeland-Brown,Bac+4,"Etudiant, jeune diplômé",Stage-PFE,Gabes,"Python, Communication",2025-08-08,https://fakejobsite.com/job/898,Immediate,Arabic,922,Hybrid
Marketing Manager,"Thompson, Wheeler and Dunn",Secondaire,"Etudiant, jeune diplômé et plus",Temps partiel,Kairouan,"SQL, Project Management",2025-09-03,https://fakejobsite.com/job/899,Immediate,"Arabic, English, French",1527,Remote
Software Engineer,Nichols and Sons,Bac+5,"Etudiant, jeune diplômé",Saisonnier,Sfax,"Java, Machine Learning, Data Analysis, Project Management, Leadership",2026-08-21,https://fakejobsite.com/job/900,In 3 months,"English, French",1600,Hybrid
Nurse,"Craig, Morrow and Edwards",Bac+3,Entre 5 et 10 ans,Temps partiel,Gafsa,"Python, Data Analysis, Project Management",2026-04-27,https://fakejobsite.com/job/901,In 3 months,"Arabic, English, French",1100,Hybrid
Project Manager,Durham LLC,et plus,"Etudiant, jeune diplômé - Débutant < 2 ans",Intérim,Monastir,"Machine Learning, Leadership",2025-06-21,https://fakejobsite.com/job/902,In 1 month,"French, English, Arabic",913,Remote
Accountant,Jackson-Richards,Primaire,Moins d'un an,Unspecified,Zaghouan,"SQL, Leadership, Python",2025-11-10,https://fakejobsite.com/job/903,Immediate,Arabic,1073,Remote
Marketing Manager,Thomas-Howard,Formations professionnelles,Moins d'un an,Stage,Monastir,"Machine Learning, Python",2024-02-23,https://fakejobsite.com/job/904,In 1 month,"French, English, Arabic",1253,On-site
Software Engineer,Goodwin Group,Bac+3,"Etudiant, jeune diplômé & Débutant < 2 ans",Alternance,Ariana,"Leadership, Java",2024-03-01,https://fakejobsite.com/job/905,In 1 month,"Arabic, French",1202,On-site
Data Scientist,Watson LLC,Bac,Expérience entre 2 ans et 5 ans,Stage-PFE,Gabes,"Machine Learning, SQL, Leadership",2026-06-09,https://fakejobsite.com/job/906,In 3 months,"English, French",1317,Hybrid
Nurse,Walker-Thomas,Doctorat,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,CDI,DAKAR,"Communication, Leadership, Project Management",2025-05-06,https://fakejobsite.com/job/907,Immediate,"French, Arabic",1560,On-site
Nurse,Reed-Villarreal,Doctorat,"Etudiant, jeune diplômé",Indépendant-Freelance,Monastir,"Data Analysis, Python, Machine Learning, Project Management",2025-06-11,https://fakejobsite.com/job/908,Immediate,"Arabic, French, English",1328,On-site
